project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/main/java/spark/staticfiles/StaticFilesConfiguration.java,StaticFilesConfiguration,49,248,consumeWithFileResourceHandlers,85,106,"boolean consumeWithFileResourceHandlers(HttpServletRequest,HttpServletResponse)"
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/main/java/spark/staticfiles/StaticFilesConfiguration.java,StaticFilesConfiguration,49,248,configure,155,180,"void configure(String)"
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/main/java/spark/staticfiles/StaticFilesConfiguration.java,StaticFilesConfiguration,49,248,setExpireTimeSeconds,239,241,"void setExpireTimeSeconds(long)"
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/main/java/spark/staticfiles/StaticFilesConfiguration.java,StaticFilesConfiguration,49,248,configureJarCase,185,203,"boolean configureJarCase(String,ClassPathResource)"
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/main/java/spark/utils/StringUtils.java,StringUtils,45,376,toString,376,390,"String toString(byte,String)"
perwendel__spark_CVE-2016-9177_2.5.1,CVE-2016-9177,perwendel,spark,efcb46c710e3f56805b9257a63d1306882f4faf9,src/test/java/spark/StaticFilesTest.java,StaticFilesTest,42,166,testCustomMimeType,107,109,"void testCustomMimeType()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,252,ClassPathResource,75,86,"ClassPathResource(String,ClassLoader)"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,252,getPath,112,113,"String getPath()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create,17,30,"void create()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create_withNullThreadPool,52,65,"void create_withNullThreadPool()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create_withThreadPool,34,48,"void create_withThreadPool()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,030e9d00125cbd1ad759668f85488aba1019c668,src/test/java/spark/examples/staticresources/StaticResources.java,StaticResources,25,27,main,27,33,"void main(String)"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,252,getPath,112,113,"String getPath()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,252,ClassPathResource,75,86,"ClassPathResource(String,ClassLoader)"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create,17,30,"void create()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create_withNullThreadPool,52,65,"void create_withNullThreadPool()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/test/java/spark/embeddedserver/jetty/EmbeddedJettyFactoryTest.java,EmbeddedJettyFactoryTest,13,69,create_withThreadPool,34,48,"void create_withThreadPool()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,a221a864db28eb736d36041df2fa6eb8839fc5cd,src/test/java/spark/examples/staticresources/StaticResources.java,StaticResources,25,27,main,27,33,"void main(String)"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,ce9e11517eca69e58ed4378d1e47a02bd06863cc,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,249,ClassPathResource,93,96,"ClassPathResource(String,ClassLoader,Class)"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,ce9e11517eca69e58ed4378d1e47a02bd06863cc,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,249,getInputStream,136,146,"InputStream getInputStream()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,ce9e11517eca69e58ed4378d1e47a02bd06863cc,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,249,getURL,158,168,"URL getURL()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,ce9e11517eca69e58ed4378d1e47a02bd06863cc,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,249,exists,117,124,"boolean exists()"
perwendel__spark_CVE-2018-9159_2.7.1,CVE-2018-9159,perwendel,spark,ce9e11517eca69e58ed4378d1e47a02bd06863cc,src/main/java/spark/resource/ClassPathResource.java,ClassPathResource,41,249,equals,225,239,"boolean equals(Object)"
picketlink__picketlink_CVE-2014-3530_2.7.0.CR3,CVE-2014-3530,picketlink,picketlink,8c78668e4f08cf3c4ed14d8a36d402dcf02cb057,modules/common/src/main/java/org/picketlink/common/DefaultPicketLinkLogger.java,DefaultPicketLinkLogger,59,2373,cannotSetMaxPoolSizeToNegative,2373,2374,"RuntimeException cannotSetMaxPoolSizeToNegative(String)"
picketlink__picketlink_CVE-2014-3530_2.7.0.CR3,CVE-2014-3530,picketlink,picketlink,8c78668e4f08cf3c4ed14d8a36d402dcf02cb057,modules/common/src/main/java/org/picketlink/common/util/DocumentUtil.java,DocumentUtil,63,508,getDocumentBuilderFactory,508,527,"DocumentBuilderFactory getDocumentBuilderFactory()"
pippo-java__pippo_CVE-2018-20059_1.11.0,CVE-2018-20059,pippo-java,pippo,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,pippo-content-type-parent/pippo-jaxb/src/main/java/ro/pippo/jaxb/JaxbEngine.java,JaxbEngine,37,69,fromString,69,76,"T fromString(String,Class)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,sendStreamingResponse,490,492,"void sendStreamingResponse(HttpServletResponse,String,JSONStreamAware)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,getMimeType,384,389,"String getMimeType(HttpServletRequest)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,sendResponse,471,485,"void sendResponse(HttpServletResponse,HttpServletRequest,JSONAware)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,sendAllJSON,495,508,"void sendAllJSON(HttpServletResponse,String,JSONAware)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,isStreamingEnabled,392,397,"boolean isStreamingEnabled(HttpServletRequest)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/main/java/org/jolokia/http/AgentServlet.java,AgentServlet,54,573,handleSecurely,292,301,"JSONAware handleSecurely(ServletRequestHandler,HttpServletRequest,HttpServletResponse)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/test/java/org/jolokia/http/AgentServletTest.java,AgentServletTest,48,681,debug,526,549,"void debug()"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/test/java/org/jolokia/http/AgentServletTest.java,NoDnsLookupRestrictorChecker,284,293,isRemoteAccessAllowed,293,302,"boolean isRemoteAccessAllowed(String)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/test/java/org/jolokia/http/AgentServletTest.java,AgentServletTest,48,681,setupAgentDetailsInitExpectations,674,678,"void setupAgentDetailsInitExpectations()"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/core/src/test/java/org/jolokia/http/AgentServletTest.java,AgentServletTest,48,681,simpleGet,239,251,"void simpleGet()"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/main/java/org/jolokia/jvmagent/handler/JolokiaHttpHandler.java,JolokiaHttpHandler,53,406,doHandle,211,243,"void doHandle(HttpExchange)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/main/java/org/jolokia/jvmagent/handler/JolokiaHttpHandler.java,JolokiaHttpHandler,53,406,sendAllJSON,355,376,"void sendAllJSON(HttpExchange,ParsedUri,JSONAware)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/main/java/org/jolokia/jvmagent/handler/JolokiaHttpHandler.java,JolokiaHttpHandler,53,406,createLogHandler,397,402,"LogHandler createLogHandler(String,String)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/main/java/org/jolokia/jvmagent/handler/JolokiaHttpHandler.java,JolokiaHttpHandler,53,406,getHostName,260,261,"String getHostName(InetSocketAddress)"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/test/java/org/jolokia/jvmagent/handler/JolokiaHttpHandlerTest.java,JolokiaHttpHandlerTest,43,382,customRestrictor,136,148,"void customRestrictor()"
rhuss__jolokia_CVE-2018-1000129_1.4.0,CVE-2018-1000129,rhuss,jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,agent/jvm/src/test/java/org/jolokia/jvmagent/handler/JolokiaHttpHandlerTest.java,JolokiaHttpHandlerTest,43,382,testCallbackGet,60,74,"void testCallbackGet()"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-client/src/main/java/org/springframework/cloud/config/client/ConfigServicePropertySourceLocator.java,ConfigServicePropertySourceLocator,74,368,getRemoteEnvironment,223,292,"Environment getRemoteEnvironment(RestTemplate,ConfigClientProperties,String,String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-client/src/main/java/org/springframework/cloud/config/environment/Environment.java,Environment,35,132,getProfiles,107,108,"String getProfiles()"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/environment/EnvironmentController.java,EnvironmentController,67,374,getEnvironment,132,150,"Environment getEnvironment(String,String,String,boolean)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/GenericResourceRepository.java,GenericResourceRepository,41,211,isInvalidEncodedPath,116,134,"boolean isInvalidEncodedPath(String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/GenericResourceRepository.java,GenericResourceRepository,41,211,findOne,60,85,"Resource findOne(String,String,String,String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/GenericResourceRepository.java,GenericResourceRepository,41,211,getProfilePaths,88,108,"Collection getProfilePaths(String,String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/ResourceController.java,ResourceController,64,246,binary,200,212,"byte binary(ServletWebRequest,String,String,String,String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/ResourceController.java,ResourceController,64,246,resolveName,226,232,"String resolveName(String)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/ResourceController.java,ResourceController,64,246,retrieve,136,164,"String retrieve(ServletWebRequest,String,String,String,String,boolean)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/ResourceController.java,ResourceController,64,246,checkNotModified,216,223,"boolean checkNotModified(ServletWebRequest,Resource)"
spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE,CVE-2020-5405,spring-cloud,spring-cloud-config,651f458919c40ef9a5e93e7d76bf98575910fad0,spring-cloud-config-server/src/test/java/org/springframework/cloud/config/server/resource/GenericResourceRepositoryTests.java,GenericResourceRepositoryTests,40,99,invalidPath,99,105,"void invalidPath()"
spring-cloud__spring-cloud-config_CVE-2020-5410_2.1.8.RELEASE,CVE-2020-5410,spring-cloud,spring-cloud-config,03eaadc25323d8c8c89f528e8585033ed90c50f6,spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/resource/GenericResourceRepository.java,GenericResourceRepository,36,85,findOne,53,82,"Resource findOne(String,String,String,String)"
spring-cloud__spring-cloud-config_CVE-2020-5410_2.1.8.RELEASE,CVE-2020-5410,spring-cloud,spring-cloud-config,03eaadc25323d8c8c89f528e8585033ed90c50f6,spring-cloud-config-server/src/test/java/org/springframework/cloud/config/server/resource/GenericResourceRepositoryTests.java,GenericResourceRepositoryTests,40,123,invalidPathWithPreviousDirectoryAllEncoded,119,120,"void invalidPathWithPreviousDirectoryAllEncoded()"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/main/java/org/springframework/cloud/gateway/support/ShortcutConfigurable.java,GatewayEvaluationContext,161,224,getConstructorResolvers,182,183,"List getConstructorResolvers()"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/main/java/org/springframework/cloud/gateway/support/ShortcutConfigurable.java,ShortcutConfigurable,161,224,getValue,182,183,"Object getValue(SpelExpressionParser parser, BeanFactory beanFactory, String entryValue)"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/test/java/org/springframework/cloud/gateway/support/ShortcutConfigurableTests.java,ShortcutConfigurableTests,42,151,testNormalizeDefaultTypeWithSpel,67,79,"void testNormalizeDefaultTypeWithSpel()"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/test/java/org/springframework/cloud/gateway/support/ShortcutConfigurableTests.java,ShortcutConfigurableTests,42,151,testNormalizeDefaultTypeWithSpelAndInvalidInputFails,50,63,"void testNormalizeDefaultTypeWithSpelAndInvalidInputFails()"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/test/java/org/springframework/cloud/gateway/support/ShortcutConfigurableTests.java,ShortcutConfigurableTests,42,151,testNormalizeGatherListTailFlagFlagExists,108,109,"void testNormalizeGatherListTailFlagFlagExists()"
spring-cloud__spring-cloud-gateway_CVE-2022-22947_3.0.6,CVE-2022-22947,spring-cloud,spring-cloud-gateway,1b868d2159e8fb71c22d583e424ae699f90532e3,spring-cloud-gateway-server/src/test/java/org/springframework/cloud/gateway/support/ShortcutConfigurableTests.java,ShortcutConfigurableTests,42,151,assertListTailFlag,118,146,"void assertListTailFlag(boolean)"
spring-projects__spring-framework_CVE-2022-22965_5.2.19.RELEASE,CVE-2022-22965,spring-projects,spring-framework,002546b3e4b8d791ea6acccb81eb3168f51abb15,spring-beans/src/main/java/org/springframework/beans/CachedIntrospectionResults.java,CachedIntrospectionResults,77,422,CachedIntrospectionResults,272,324,"CachedIntrospectionResults(Class)"
spring-projects__spring-framework_CVE-2022-22965_5.2.19.RELEASE,CVE-2022-22965,spring-projects,spring-framework,002546b3e4b8d791ea6acccb81eb3168f51abb15,spring-beans/src/main/java/org/springframework/beans/CachedIntrospectionResults.java,CachedIntrospectionResults,77,422,introspectInterfaces,328,347,"void introspectInterfaces(Class,Class,Set)"
spring-projects__spring-security_CVE-2011-2732_2.0.6.RELEASE,CVE-2011-2732,spring-projects,spring-security,a087e828a63edf0932e4eecf174cf816cbe6a58a,web/src/main/java/org/springframework/security/web/authentication/AbstractAuthenticationTargetUrlRequestHandler.java,AbstractAuthenticationTargetUrlRequestHandler,47,179,getTargetUrlParameter,161,162,"String getTargetUrlParameter()"
spring-projects__spring-security_CVE-2011-2732_2.0.6.RELEASE,CVE-2011-2732,spring-projects,spring-security,a087e828a63edf0932e4eecf174cf816cbe6a58a,web/src/main/java/org/springframework/security/web/authentication/logout/SimpleUrlLogoutSuccessHandler.java,SimpleUrlLogoutSuccessHandler,,,,,,""
SpringSource__spring-security-oauth_CVE-2018-1260_2.3.2.RELEASE,CVE-2018-1260,spring-attic,spring-security-oauth,70e5ba84ca98b7ab42c1900bdd9fa51b393d611f,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/client/DefaultOAuth2RequestAuthenticator.java,DefaultOAuth2RequestAuthenticator,26,29,authenticate,29,39,"void authenticate(OAuth2ProtectedResourceDetails,OAuth2ClientContext,ClientHttpRequest)"
SpringSource__spring-security-oauth_CVE-2018-1260_2.3.2.RELEASE,CVE-2018-1260,spring-attic,spring-security-oauth,70e5ba84ca98b7ab42c1900bdd9fa51b393d611f,spring-security-oauth2/src/test/java/org/springframework/security/oauth2/client/DefaultOAuth2RequestAuthenticatorTests.java,DefaultOAuth2RequestAuthenticatorTests,28,43,addsAccessToken,43,48,"void addsAccessToken()"
spring-projects__spring-security_CVE-2011-2732_2.0.6.RELEASE,CVE-2011-2732,spring-projects,spring-security,a087e828a63edf0932e4eecf174cf816cbe6a58a,web/src/main/java/org/springframework/security/web/firewall/DefaultHttpFirewall.java,DefaultHttpFirewall,47,179,getFirewalledResponse,161,162,"HttpServletResponse getFirewalledResponse(HttpServletResponse response)"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/main/java/retrofit2/RequestBuilder.java,RequestBuilder,30,231,RequestBuilder,49,69,"RequestBuilder(String,HttpUrl,String,Headers,MediaType,boolean,boolean,boolean)"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/main/java/retrofit2/RequestBuilder.java,RequestBuilder,30,231,addPathParam,105,117,"void addPathParam(String,String,boolean)"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/main/java/retrofit2/RequestBuilder.java,RequestBuilder,30,231,canonicalizeForPath,97,113,"String canonicalizeForPath(String,boolean)"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/main/java/retrofit2/RequestBuilder.java,RequestBuilder,30,231,canonicalizeForPath,116,141,"void canonicalizeForPath(Buffer,String,int,int,boolean)"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/test/java/retrofit2/RequestFactoryTest.java,Example,962,964,method,964,965,"Call method()"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/test/java/retrofit2/RequestFactoryTest.java,RequestFactoryTest,67,2779,getWithQuery,961,972,"void getWithQuery()"
square__retrofit_CVE-2018-1000850_2.4.0,CVE-2018-1000850,square,retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,retrofit/src/test/java/retrofit2/RequestFactoryTest.java,RequestFactoryTest,67,2779,getWithEncodedPathStillPreventsRequestSplitting,867,878,"void getWithEncodedPathStillPreventsRequestSplitting(String)"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/main/java/net/lingala/zip4j/tasks/AbstractExtractFileTask.java,AbstractExtractFileTask,20,123,extractFile,30,58,"void extractFile(ZipInputStream,FileHeader,String,String,ProgressMonitor)"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/main/java/net/lingala/zip4j/tasks/AddFolderToZipTask.java,AddFolderToZipTask,16,68,setDefaultFolderPath,44,51,"void setDefaultFolderPath(AddFolderToZipTaskParameters taskParameters)"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/main/java/net/lingala/zip4j/tasks/AddFolderToZipTask.java,AddFolderToZipTask,16,68,setDefaultFolderPath,44,53,"void setDefaultFolderPath(AddFolderToZipTaskParameters)"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/main/java/net/lingala/zip4j/util/FileUtils.java,FileUtils,38,393,getSplitZipFiles,138,181,"List getSplitZipFiles(ZipModel)"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/AddFilesToZipIT.java,AddFilesToZipIT,36,832,testAddFileWithDifferentFileNameSetsTheNewFileName,186,197,"void testAddFileWithDifferentFileNameSetsTheNewFileName()"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/ExtractZipFileIT.java,ExtractZipFileIT,25,287,testExtractFilesThrowsExceptionForWrongPasswordForZipStandardAndStore,239,251,"void testExtractFilesThrowsExceptionForWrongPasswordForZipStandardAndStore()"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/ExtractZipFileIT.java,ExtractZipFileIT,25,287,testExtractAllStoreAndNoEncryptionExtractsSuccessfully,31,40,"void testExtractAllStoreAndNoEncryptionExtractsSuccessfully()"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/ExtractZipFileIT.java,ExtractZipFileIT,25,287,testExtractAllDeflateAndNoEncryptionExtractsSuccessfully,83,90,"void testExtractAllDeflateAndNoEncryptionExtractsSuccessfully()"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/ExtractZipFileIT.java,ExtractZipFileIT,25,287,testExtractAllStoreAndZipStandardEncryptionExtractsSuccessfully,44,53,"void testExtractAllStoreAndZipStandardEncryptionExtractsSuccessfully()"
srikanth-lingala__zip4j_CVE-2018-1002202_1.3.2,CVE-2018-1002202,srikanth-lingala,zip4j,3f15884e338fd2490bb9ee710cf0828aca55d285,src/test/java/net/lingala/zip4j/ExtractZipFileIT.java,ExtractZipFileIT,25,287,testExtractFileWithFileHeaderWithAes128AndInDirectory,144,153,"void testExtractFileWithFileHeaderWithAes128AndInDirectory()"
